uniqueID,DateTime,Date,Time,StationName,GroupName,Latitude,Longitude,Benthic Classification Name,Benthic Classification Code,Count,Comments,Active Construction,Algae Color,Algae Located,Aquatic Veg/Decaying Matter,Area 1 Sampled,Area 2 Sampled,Area 3 Sampled,Area 4 Sampled,Barriers To Fish Movement,Bottom Type,Channel Width,Collection Time (Net 1),Collection Time (Net 2),Collection Time (Net 3),Collection Time (Net 4),Cropland,Define Other Bank Composition,Define Other Land Use,Define Other Organism,Describe the Amount and Type of Litter,Discharge Pipes,Fields,Fish Water Quality Indicators,Forest,Housing Development,Indicate Current and Potential Threats,Livestock Pasture,Logging,Mining,Number of Discharge Pipes,Number of Squirts,Odor,Oil and Gas Drilling,Other Land Use,Percent Algae,Percent Bare Soil,Percent Boulders,Percent Cobbles,Percent Grass,Percent Gravel,Percent Other,Percent Rocks,Percent Sand,Percent Shrubs,Percent Silt,Percent Trees,Sanitary Landfill,Silt/Sand/Gravel,Snags/Logs Jabs,Snags/Logs,Stability of Stream,Stream Bed Deposit,Stream Channel Erosion,Stream Channel Shade,Stream Flow,Surface Water Appearance,Trash Dump,Type of Cropland,Type of Mining,Type of Pipes,Urban Uses,Vegetated Jabs,Vegetated,Weather Conditions,Weather Last 72 Hours
Hooes Run-15-PL47-HR-TVS1.41014.0.5,2016-04-16T12:00:00,4/16/16,12:00:00,Hooes Run-15-PL47-HR-TVS1,Virginia Save Our Streams,38.67618,-77.29475,Lunged Snails,LS,1,NULL,Moderate,Dark Green,In Spots,,2 ft .sq,,,,No Barriers,rocky,,21-89,20,,,,,,,"1 litter bag of trash (fishing line, Plastic bottles, sofa cushion, t-shirts, plastic bags, metal cans, Styrofoam.",,,Scattered Individuals,Moderate,High,Erosion and trash.,,,,,,No Odor,,,20,10,10,40,10,,,20,15,10,5,50,,,,,A few spots,Brown,Moderate,High,Normal,Clear,Moderate,,,,Moderate,,,,Mid 60s (F). No rain in the last 74 hours
Hooes Run-15-PL47-HR-TVS1.41014.0.5,2016-04-16T12:00:00,4/16/16,12:00:00,Hooes Run-15-PL47-HR-TVS1,Virginia Save Our Streams,38.67618,-77.29475,Beetles,B,2,NULL,Moderate,Dark Green,In Spots,,2 ft .sq,,,,No Barriers,rocky,,21-89,20,,,,,,,"1 litter bag of trash (fishing line, Plastic bottles, sofa cushion, t-shirts, plastic bags, metal cans, Styrofoam.",,,Scattered Individuals,Moderate,High,Erosion and trash.,,,,,,No Odor,,,20,10,10,40,10,,,20,15,10,5,50,,,,,A few spots,Brown,Moderate,High,Normal,Clear,Moderate,,,,Moderate,,,,Mid 60s (F). No rain in the last 74 hours
Hooes Run-15-PL47-HR-TVS1.41014.0.5,2016-04-16T12:00:00,4/16/16,12:00:00,Hooes Run-15-PL47-HR-TVS1,Virginia Save Our Streams,38.67618,-77.29475,Worms,W,8,NULL,Moderate,Dark Green,In Spots,,2 ft .sq,,,,No Barriers,rocky,,21-89,20,,,,,,,"1 litter bag of trash (fishing line, Plastic bottles, sofa cushion, t-shirts, plastic bags, metal cans, Styrofoam.",,,Scattered Individuals,Moderate,High,Erosion and trash.,,,,,,No Odor,,,20,10,10,40,10,,,20,15,10,5,50,,,,,A few spots,Brown,Moderate,High,Normal,Clear,Moderate,,,,Moderate,,,,Mid 60s (F). No rain in the last 74 hours
Hooes Run-15-PL47-HR-TVS1.41014.0.5,2016-04-16T12:00:00,4/16/16,12:00:00,Hooes Run-15-PL47-HR-TVS1,Virginia Save Our Streams,38.67618,-77.29475,Blackflies,BF,32,NULL,Moderate,Dark Green,In Spots,,2 ft .sq,,,,No Barriers,rocky,,21-89,20,,,,,,,"1 litter bag of trash (fishing line, Plastic bottles, sofa cushion, t-shirts, plastic bags, metal cans, Styrofoam.",,,Scattered Individuals,Moderate,High,Erosion and trash.,,,,,,No Odor,,,20,10,10,40,10,,,20,15,10,5,50,,,,,A few spots,Brown,Moderate,High,Normal,Clear,Moderate,,,,Moderate,,,,Mid 60s (F). No rain in the last 74 hours
Hooes Run-15-PL47-HR-TVS1.41014.0.5,2016-04-16T12:00:00,4/16/16,12:00:00,Hooes Run-15-PL47-HR-TVS1,Virginia Save Our Streams,38.67618,-77.29475,Midges,MI,244,NULL,Moderate,Dark Green,In Spots,,2 ft .sq,,,,No Barriers,rocky,,21-89,20,,,,,,,"1 litter bag of trash (fishing line, Plastic bottles, sofa cushion, t-shirts, plastic bags, metal cans, Styrofoam.",,,Scattered Individuals,Moderate,High,Erosion and trash.,,,,,,No Odor,,,20,10,10,40,10,,,20,15,10,5,50,,,,,A few spots,Brown,Moderate,High,Normal,Clear,Moderate,,,,Moderate,,,,Mid 60s (F). No rain in the last 74 hours
09-PL26-Hol-Holmes Run 2.41015.0.5,2016-04-17T12:00:00,4/17/16,12:00:00,09-PL26-Hol-Holmes Run 2,Virginia Save Our Streams,38.8526,-77.1959,Most Caddisflies,MC,1,NULL,No Potential,Brown Coated,Everywhere,,,,,,Man-made Dams,rocky,,90,,,,No Potential,,,,"Little, although due to storm runoff, boulders that had been placed to prevent erosion had been moved to mid stream.",,No Potential,No Fish,Moderate,Moderate,"Storm runoff, especially from street on long hill approaching stream crossing",No Potential,No Potential,No Potential,,,No Odor,No Potential,,80,10,0,70,5,,,10,5,45,5,30,No Potential,,,,No spots,Brown,Severe,Slight,Normal,Clear,No Potential,,,,Slight,,,,Clear and dry
09-PL26-Hol-Holmes Run 2.41015.0.5,2016-04-17T12:00:00,4/17/16,12:00:00,09-PL26-Hol-Holmes Run 2,Virginia Save Our Streams,38.8526,-77.1959,Clams,CL,2,NULL,No Potential,Brown Coated,Everywhere,,,,,,Man-made Dams,rocky,,90,,,,No Potential,,,,"Little, although due to storm runoff, boulders that had been placed to prevent erosion had been moved to mid stream.",,No Potential,No Fish,Moderate,Moderate,"Storm runoff, especially from street on long hill approaching stream crossing",No Potential,No Potential,No Potential,,,No Odor,No Potential,,80,10,0,70,5,,,10,5,45,5,30,No Potential,,,,No spots,Brown,Severe,Slight,Normal,Clear,No Potential,,,,Slight,,,,Clear and dry
09-PL26-Hol-Holmes Run 2.41015.0.5,2016-04-17T12:00:00,4/17/16,12:00:00,09-PL26-Hol-Holmes Run 2,Virginia Save Our Streams,38.8526,-77.1959,Flatworms,F,2,NULL,No Potential,Brown Coated,Everywhere,,,,,,Man-made Dams,rocky,,90,,,,No Potential,,,,"Little, although due to storm runoff, boulders that had been placed to prevent erosion had been moved to mid stream.",,No Potential,No Fish,Moderate,Moderate,"Storm runoff, especially from street on long hill approaching stream crossing",No Potential,No Potential,No Potential,,,No Odor,No Potential,,80,10,0,70,5,,,10,5,45,5,30,No Potential,,,,No spots,Brown,Severe,Slight,Normal,Clear,No Potential,,,,Slight,,,,Clear and dry
09-PL26-Hol-Holmes Run 2.41015.0.5,2016-04-17T12:00:00,4/17/16,12:00:00,09-PL26-Hol-Holmes Run 2,Virginia Save Our Streams,38.8526,-77.1959,Stoneflies,SF,2,NULL,No Potential,Brown Coated,Everywhere,,,,,,Man-made Dams,rocky,,90,,,,No Potential,,,,"Little, although due to storm runoff, boulders that had been placed to prevent erosion had been moved to mid stream.",,No Potential,No Fish,Moderate,Moderate,"Storm runoff, especially from street on long hill approaching stream crossing",No Potential,No Potential,No Potential,,,No Odor,No Potential,,80,10,0,70,5,,,10,5,45,5,30,No Potential,,,,No spots,Brown,Severe,Slight,Normal,Clear,No Potential,,,,Slight,,,,Clear and dry
09-PL26-Hol-Holmes Run 2.41015.0.5,2016-04-17T12:00:00,4/17/16,12:00:00,09-PL26-Hol-Holmes Run 2,Virginia Save Our Streams,38.8526,-77.1959,Mayflies,M,3,NULL,No Potential,Brown Coated,Everywhere,,,,,,Man-made Dams,rocky,,90,,,,No Potential,,,,"Little, although due to storm runoff, boulders that had been placed to prevent erosion had been moved to mid stream.",,No Potential,No Fish,Moderate,Moderate,"Storm runoff, especially from street on long hill approaching stream crossing",No Potential,No Potential,No Potential,,,No Odor,No Potential,,80,10,0,70,5,,,10,5,45,5,30,No Potential,,,,No spots,Brown,Severe,Slight,Normal,Clear,No Potential,,,,Slight,,,,Clear and dry
09-PL26-Hol-Holmes Run 2.41015.0.5,2016-04-17T12:00:00,4/17/16,12:00:00,09-PL26-Hol-Holmes Run 2,Virginia Save Our Streams,38.8526,-77.1959,Beetles,B,15,NULL,No Potential,Brown Coated,Everywhere,,,,,,Man-made Dams,rocky,,90,,,,No Potential,,,,"Little, although due to storm runoff, boulders that had been placed to prevent erosion had been moved to mid stream.",,No Potential,No Fish,Moderate,Moderate,"Storm runoff, especially from street on long hill approaching stream crossing",No Potential,No Potential,No Potential,,,No Odor,No Potential,,80,10,0,70,5,,,10,5,45,5,30,No Potential,,,,No spots,Brown,Severe,Slight,Normal,Clear,No Potential,,,,Slight,,,,Clear and dry
09-PL26-Hol-Holmes Run 2.41015.0.5,2016-04-17T12:00:00,4/17/16,12:00:00,09-PL26-Hol-Holmes Run 2,Virginia Save Our Streams,38.8526,-77.1959,Common Netspinners,CN,15,NULL,No Potential,Brown Coated,Everywhere,,,,,,Man-made Dams,rocky,,90,,,,No Potential,,,,"Little, although due to storm runoff, boulders that had been placed to prevent erosion had been moved to mid stream.",,No Potential,No Fish,Moderate,Moderate,"Storm runoff, especially from street on long hill approaching stream crossing",No Potential,No Potential,No Potential,,,No Odor,No Potential,,80,10,0,70,5,,,10,5,45,5,30,No Potential,,,,No spots,Brown,Severe,Slight,Normal,Clear,No Potential,,,,Slight,,,,Clear and dry
09-PL26-Hol-Holmes Run 2.41015.0.5,2016-04-17T12:00:00,4/17/16,12:00:00,09-PL26-Hol-Holmes Run 2,Virginia Save Our Streams,38.8526,-77.1959,Blackflies,BF,17,NULL,No Potential,Brown Coated,Everywhere,,,,,,Man-made Dams,rocky,,90,,,,No Potential,,,,"Little, although due to storm runoff, boulders that had been placed to prevent erosion had been moved to mid stream.",,No Potential,No Fish,Moderate,Moderate,"Storm runoff, especially from street on long hill approaching stream crossing",No Potential,No Potential,No Potential,,,No Odor,No Potential,,80,10,0,70,5,,,10,5,45,5,30,No Potential,,,,No spots,Brown,Severe,Slight,Normal,Clear,No Potential,,,,Slight,,,,Clear and dry
09-PL26-Hol-Holmes Run 2.41015.0.5,2016-04-17T12:00:00,4/17/16,12:00:00,09-PL26-Hol-Holmes Run 2,Virginia Save Our Streams,38.8526,-77.1959,Worms,W,94,NULL,No Potential,Brown Coated,Everywhere,,,,,,Man-made Dams,rocky,,90,,,,No Potential,,,,"Little, although due to storm runoff, boulders that had been placed to prevent erosion had been moved to mid stream.",,No Potential,No Fish,Moderate,Moderate,"Storm runoff, especially from street on long hill approaching stream crossing",No Potential,No Potential,No Potential,,,No Odor,No Potential,,80,10,0,70,5,,,10,5,45,5,30,No Potential,,,,No spots,Brown,Severe,Slight,Normal,Clear,No Potential,,,,Slight,,,,Clear and dry
09-PL26-Hol-Holmes Run 2.41015.0.5,2016-04-17T12:00:00,4/17/16,12:00:00,09-PL26-Hol-Holmes Run 2,Virginia Save Our Streams,38.8526,-77.1959,Midges,MI,508,NULL,No Potential,Brown Coated,Everywhere,,,,,,Man-made Dams,rocky,,90,,,,No Potential,,,,"Little, although due to storm runoff, boulders that had been placed to prevent erosion had been moved to mid stream.",,No Potential,No Fish,Moderate,Moderate,"Storm runoff, especially from street on long hill approaching stream crossing",No Potential,No Potential,No Potential,,,No Odor,No Potential,,80,10,0,70,5,,,10,5,45,5,30,No Potential,,,,No spots,Brown,Severe,Slight,Normal,Clear,No Potential,,,,Slight,,,,Clear and dry
09-PL43-Cat-Catharpin Run - Elaine Wilson.41015.0.5,2016-04-17T12:00:00,4/17/16,12:00:00,09-PL43-Cat-Catharpin Run - Elaine Wilson,Virginia Save Our Streams,38.8509,-77.6352,Clams,CL,1,"DO=4,pH=7.5, turbidity=20",,Brown Coated,In Spots,,,,,,No Barriers,rocky,,21-89,,,,,,,,one plastic bottle,,,Scattered Individuals,High,Moderate,"storm runoff, urban uses",,,,,,No Odor,,,60,,10,40,29,,,5,20,35,1,30,,,,,No spots,Brown,Moderate,High,Normal,Clear,Slight,,,,Moderate,,,,"sunny, warm"
09-PL43-Cat-Catharpin Run - Elaine Wilson.41015.0.5,2016-04-17T12:00:00,4/17/16,12:00:00,09-PL43-Cat-Catharpin Run - Elaine Wilson,Virginia Save Our Streams,38.8509,-77.6352,Lunged Snails,LS,1,"DO=4,pH=7.5, turbidity=20",,Brown Coated,In Spots,,,,,,No Barriers,rocky,,21-89,,,,,,,,one plastic bottle,,,Scattered Individuals,High,Moderate,"storm runoff, urban uses",,,,,,No Odor,,,60,,10,40,29,,,5,20,35,1,30,,,,,No spots,Brown,Moderate,High,Normal,Clear,Slight,,,,Moderate,,,,"sunny, warm"
09-PL43-Cat-Catharpin Run - Elaine Wilson.41015.0.5,2016-04-17T12:00:00,4/17/16,12:00:00,09-PL43-Cat-Catharpin Run - Elaine Wilson,Virginia Save Our Streams,38.8509,-77.6352,Worms,W,1,"DO=4,pH=7.5, turbidity=20",,Brown Coated,In Spots,,,,,,No Barriers,rocky,,21-89,,,,,,,,one plastic bottle,,,Scattered Individuals,High,Moderate,"storm runoff, urban uses",,,,,,No Odor,,,60,,10,40,29,,,5,20,35,1,30,,,,,No spots,Brown,Moderate,High,Normal,Clear,Slight,,,,Moderate,,,,"sunny, warm"
09-PL43-Cat-Catharpin Run - Elaine Wilson.41015.0.5,2016-04-17T12:00:00,4/17/16,12:00:00,09-PL43-Cat-Catharpin Run - Elaine Wilson,Virginia Save Our Streams,38.8509,-77.6352,Dragonflies and Damselflies,DD,2,"DO=4,pH=7.5, turbidity=20",,Brown Coated,In Spots,,,,,,No Barriers,rocky,,21-89,,,,,,,,one plastic bottle,,,Scattered Individuals,High,Moderate,"storm runoff, urban uses",,,,,,No Odor,,,60,,10,40,29,,,5,20,35,1,30,,,,,No spots,Brown,Moderate,High,Normal,Clear,Slight,,,,Moderate,,,,"sunny, warm"
09-PL43-Cat-Catharpin Run - Elaine Wilson.41015.0.5,2016-04-17T12:00:00,4/17/16,12:00:00,09-PL43-Cat-Catharpin Run - Elaine Wilson,Virginia Save Our Streams,38.8509,-77.6352,Most Caddisflies,MC,2,"DO=4,pH=7.5, turbidity=20",,Brown Coated,In Spots,,,,,,No Barriers,rocky,,21-89,,,,,,,,one plastic bottle,,,Scattered Individuals,High,Moderate,"storm runoff, urban uses",,,,,,No Odor,,,60,,10,40,29,,,5,20,35,1,30,,,,,No spots,Brown,Moderate,High,Normal,Clear,Slight,,,,Moderate,,,,"sunny, warm"
09-PL43-Cat-Catharpin Run - Elaine Wilson.41015.0.5,2016-04-17T12:00:00,4/17/16,12:00:00,09-PL43-Cat-Catharpin Run - Elaine Wilson,Virginia Save Our Streams,38.8509,-77.6352,Stoneflies,SF,12,"DO=4,pH=7.5, turbidity=20",,Brown Coated,In Spots,,,,,,No Barriers,rocky,,21-89,,,,,,,,one plastic bottle,,,Scattered Individuals,High,Moderate,"storm runoff, urban uses",,,,,,No Odor,,,60,,10,40,29,,,5,20,35,1,30,,,,,No spots,Brown,Moderate,High,Normal,Clear,Slight,,,,Moderate,,,,"sunny, warm"
09-PL43-Cat-Catharpin Run - Elaine Wilson.41015.0.5,2016-04-17T12:00:00,4/17/16,12:00:00,09-PL43-Cat-Catharpin Run - Elaine Wilson,Virginia Save Our Streams,38.8509,-77.6352,Beetles,B,15,"DO=4,pH=7.5, turbidity=20",,Brown Coated,In Spots,,,,,,No Barriers,rocky,,21-89,,,,,,,,one plastic bottle,,,Scattered Individuals,High,Moderate,"storm runoff, urban uses",,,,,,No Odor,,,60,,10,40,29,,,5,20,35,1,30,,,,,No spots,Brown,Moderate,High,Normal,Clear,Slight,,,,Moderate,,,,"sunny, warm"
09-PL43-Cat-Catharpin Run - Elaine Wilson.41015.0.5,2016-04-17T12:00:00,4/17/16,12:00:00,09-PL43-Cat-Catharpin Run - Elaine Wilson,Virginia Save Our Streams,38.8509,-77.6352,Common Netspinners,CN,66,"DO=4,pH=7.5, turbidity=20",,Brown Coated,In Spots,,,,,,No Barriers,rocky,,21-89,,,,,,,,one plastic bottle,,,Scattered Individuals,High,Moderate,"storm runoff, urban uses",,,,,,No Odor,,,60,,10,40,29,,,5,20,35,1,30,,,,,No spots,Brown,Moderate,High,Normal,Clear,Slight,,,,Moderate,,,,"sunny, warm"
09-PL43-Cat-Catharpin Run - Elaine Wilson.41015.0.5,2016-04-17T12:00:00,4/17/16,12:00:00,09-PL43-Cat-Catharpin Run - Elaine Wilson,Virginia Save Our Streams,38.8509,-77.6352,Mayflies,M,74,"DO=4,pH=7.5, turbidity=20",,Brown Coated,In Spots,,,,,,No Barriers,rocky,,21-89,,,,,,,,one plastic bottle,,,Scattered Individuals,High,Moderate,"storm runoff, urban uses",,,,,,No Odor,,,60,,10,40,29,,,5,20,35,1,30,,,,,No spots,Brown,Moderate,High,Normal,Clear,Slight,,,,Moderate,,,,"sunny, warm"
09-PL43-Cat-Catharpin Run - Elaine Wilson.41015.0.5,2016-04-17T12:00:00,4/17/16,12:00:00,09-PL43-Cat-Catharpin Run - Elaine Wilson,Virginia Save Our Streams,38.8509,-77.6352,Midges,MI,294,"DO=4,pH=7.5, turbidity=20",,Brown Coated,In Spots,,,,,,No Barriers,rocky,,21-89,,,,,,,,one plastic bottle,,,Scattered Individuals,High,Moderate,"storm runoff, urban uses",,,,,,No Odor,,,60,,10,40,29,,,5,20,35,1,30,,,,,No spots,Brown,Moderate,High,Normal,Clear,Slight,,,,Moderate,,,,"sunny, warm"
12-PS01-Mid-FOMR-MDL ? Godfrey.40650.0.5,2015-04-18T12:00:00,4/18/15,12:00:00,12-PS01-Mid-FOMR-MDL ? Godfrey,Virginia Save Our Streams,38.15164,-79.20175,Most Caddisflies,MC,1,NULL,,,,,,,,,,rocky,,21-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,"Mostly sunny, highs in the mid-60's to upper 70's, lows in the lower 40's."
12-PS01-Mid-FOMR-MDL ? Godfrey.40650.0.5,2015-04-18T12:00:00,4/18/15,12:00:00,12-PS01-Mid-FOMR-MDL ? Godfrey,Virginia Save Our Streams,38.15164,-79.20175,Blackflies,BF,2,NULL,,,,,,,,,,rocky,,21-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,"Mostly sunny, highs in the mid-60's to upper 70's, lows in the lower 40's."
12-PS01-Mid-FOMR-MDL ? Godfrey.40650.0.5,2015-04-18T12:00:00,4/18/15,12:00:00,12-PS01-Mid-FOMR-MDL ? Godfrey,Virginia Save Our Streams,38.15164,-79.20175,Stoneflies,SF,5,NULL,,,,,,,,,,rocky,,21-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,"Mostly sunny, highs in the mid-60's to upper 70's, lows in the lower 40's."
12-PS01-Mid-FOMR-MDL ? Godfrey.40650.0.5,2015-04-18T12:00:00,4/18/15,12:00:00,12-PS01-Mid-FOMR-MDL ? Godfrey,Virginia Save Our Streams,38.15164,-79.20175,Clams,CL,9,NULL,,,,,,,,,,rocky,,21-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,"Mostly sunny, highs in the mid-60's to upper 70's, lows in the lower 40's."
12-PS01-Mid-FOMR-MDL ? Godfrey.40650.0.5,2015-04-18T12:00:00,4/18/15,12:00:00,12-PS01-Mid-FOMR-MDL ? Godfrey,Virginia Save Our Streams,38.15164,-79.20175,Most True Flies,MTF,12,NULL,,,,,,,,,,rocky,,21-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,"Mostly sunny, highs in the mid-60's to upper 70's, lows in the lower 40's."
12-PS01-Mid-FOMR-MDL ? Godfrey.40650.0.5,2015-04-18T12:00:00,4/18/15,12:00:00,12-PS01-Mid-FOMR-MDL ? Godfrey,Virginia Save Our Streams,38.15164,-79.20175,Beetles,B,13,NULL,,,,,,,,,,rocky,,21-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,"Mostly sunny, highs in the mid-60's to upper 70's, lows in the lower 40's."
12-PS01-Mid-FOMR-MDL ? Godfrey.40650.0.5,2015-04-18T12:00:00,4/18/15,12:00:00,12-PS01-Mid-FOMR-MDL ? Godfrey,Virginia Save Our Streams,38.15164,-79.20175,Mayflies,M,15,NULL,,,,,,,,,,rocky,,21-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,"Mostly sunny, highs in the mid-60's to upper 70's, lows in the lower 40's."
12-PS01-Mid-FOMR-MDL ? Godfrey.40650.0.5,2015-04-18T12:00:00,4/18/15,12:00:00,12-PS01-Mid-FOMR-MDL ? Godfrey,Virginia Save Our Streams,38.15164,-79.20175,Worms,W,34,NULL,,,,,,,,,,rocky,,21-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,"Mostly sunny, highs in the mid-60's to upper 70's, lows in the lower 40's."
12-PS01-Mid-FOMR-MDL ? Godfrey.40650.0.5,2015-04-18T12:00:00,4/18/15,12:00:00,12-PS01-Mid-FOMR-MDL ? Godfrey,Virginia Save Our Streams,38.15164,-79.20175,Common Netspinners,CN,71,NULL,,,,,,,,,,rocky,,21-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,"Mostly sunny, highs in the mid-60's to upper 70's, lows in the lower 40's."
12-PS01-Mid-FOMR-MDL ? Godfrey.40650.0.5,2015-04-18T12:00:00,4/18/15,12:00:00,12-PS01-Mid-FOMR-MDL ? Godfrey,Virginia Save Our Streams,38.15164,-79.20175,Midges,MI,79,NULL,,,,,,,,,,rocky,,21-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,"Mostly sunny, highs in the mid-60's to upper 70's, lows in the lower 40's."
12-PS01-Mid-FOMR-MDL ? Sweet.40650.0.5,2015-04-18T12:00:00,4/18/15,12:00:00,12-PS01-Mid-FOMR-MDL ? Sweet,Virginia Save Our Streams,38.06619,-79.26566,Crayfish,C,2,NULL,,,,,,,,,,rocky,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,Rain 48 hours ago.
12-PS01-Mid-FOMR-MDL ? Sweet.40650.0.5,2015-04-18T12:00:00,4/18/15,12:00:00,12-PS01-Mid-FOMR-MDL ? Sweet,Virginia Save Our Streams,38.06619,-79.26566,Lunged Snails,LS,2,NULL,,,,,,,,,,rocky,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,Rain 48 hours ago.
12-PS01-Mid-FOMR-MDL ? Sweet.40650.0.5,2015-04-18T12:00:00,4/18/15,12:00:00,12-PS01-Mid-FOMR-MDL ? Sweet,Virginia Save Our Streams,38.06619,-79.26566,Most Caddisflies,MC,2,NULL,,,,,,,,,,rocky,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,Rain 48 hours ago.
12-PS01-Mid-FOMR-MDL ? Sweet.40650.0.5,2015-04-18T12:00:00,4/18/15,12:00:00,12-PS01-Mid-FOMR-MDL ? Sweet,Virginia Save Our Streams,38.06619,-79.26566,Blackflies,BF,5,NULL,,,,,,,,,,rocky,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,Rain 48 hours ago.
12-PS01-Mid-FOMR-MDL ? Sweet.40650.0.5,2015-04-18T12:00:00,4/18/15,12:00:00,12-PS01-Mid-FOMR-MDL ? Sweet,Virginia Save Our Streams,38.06619,-79.26566,Beetles,B,8,NULL,,,,,,,,,,rocky,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,Rain 48 hours ago.
12-PS01-Mid-FOMR-MDL ? Sweet.40650.0.5,2015-04-18T12:00:00,4/18/15,12:00:00,12-PS01-Mid-FOMR-MDL ? Sweet,Virginia Save Our Streams,38.06619,-79.26566,Mayflies,M,23,NULL,,,,,,,,,,rocky,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,Rain 48 hours ago.
12-PS01-Mid-FOMR-MDL ? Sweet.40650.0.5,2015-04-18T12:00:00,4/18/15,12:00:00,12-PS01-Mid-FOMR-MDL ? Sweet,Virginia Save Our Streams,38.06619,-79.26566,Common Netspinners,CN,35,NULL,,,,,,,,,,rocky,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,Rain 48 hours ago.
12-PS01-Mid-FOMR-MDL ? Sweet.40650.0.5,2015-04-18T12:00:00,4/18/15,12:00:00,12-PS01-Mid-FOMR-MDL ? Sweet,Virginia Save Our Streams,38.06619,-79.26566,Midges,MI,48,NULL,,,,,,,,,,rocky,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,Rain 48 hours ago.
12-PS01-Mid-FOMR-MDL ? Sweet.40650.0.5,2015-04-18T12:00:00,4/18/15,12:00:00,12-PS01-Mid-FOMR-MDL ? Sweet,Virginia Save Our Streams,38.06619,-79.26566,Sowbugs,SB,103,NULL,,,,,,,,,,rocky,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,Rain 48 hours ago.
Neabsco Creek-15-PL49-Nbsco-Clov1.40650.0.5,2015-04-18T12:00:00,4/18/15,12:00:00,Neabsco Creek-15-PL49-Nbsco-Clov1,Virginia Save Our Streams,38.619748,-77.322033,"Hellgrammites, Fishflies, and Alderflies",HFA,1,NULL,Moderate,Matted on Streambed,In Spots,,2ft.sq,2ft.sq,,,No Barriers,rocky,48 ft,21-89,21-89,21-89,,,,Park land,,Enormous  amount of trash comes from the residential area into the stream of different types with ball floating in the stream,,,Scattered Individuals,Moderate,High,Trash is a huge problem from the neighborhoods. Erosion due to stormwater from the urban developed and populated area is also a threat to the health of this stream.,,,,,,No Odor,,,30,20,10,35,5,,,5,20,10,10,50,,,,,A few spots,Brown,High,High,Normal,Clear but tea-colored,High,,,,High,,,,NO rain in the last 24 hours. Temperature in the 70s (F)
Neabsco Creek-15-PL49-Nbsco-Clov1.40650.0.5,2015-04-18T12:00:00,4/18/15,12:00:00,Neabsco Creek-15-PL49-Nbsco-Clov1,Virginia Save Our Streams,38.619748,-77.322033,Clams,CL,2,NULL,Moderate,Matted on Streambed,In Spots,,2ft.sq,2ft.sq,,,No Barriers,rocky,48 ft,21-89,21-89,21-89,,,,Park land,,Enormous  amount of trash comes from the residential area into the stream of different types with ball floating in the stream,,,Scattered Individuals,Moderate,High,Trash is a huge problem from the neighborhoods. Erosion due to stormwater from the urban developed and populated area is also a threat to the health of this stream.,,,,,,No Odor,,,30,20,10,35,5,,,5,20,10,10,50,,,,,A few spots,Brown,High,High,Normal,Clear but tea-colored,High,,,,High,,,,NO rain in the last 24 hours. Temperature in the 70s (F)
